product_id,store_id,date,sales,revenue,stock,price,promo_type_1,sales_id
P0117,S0126,2019-07-31,1.0,15.96,2.0,26.9,PR05,1474865772865582184
P0137,S0049,2019-10-17,0.0,0.0,9.0,56.9,PR14,1209075253234058361
P0389,S0018,2018-05-01,0.0,0.0,4.0,10.45,PR14,9037832782597844347
P0481,S0115,2019-01-17,0.0,0.0,2.0,8.9,PR14,1836901580186204788
P0739,S0056,2019-01-10,0.0,0.0,289.0,7.9,PR14,8903847530905718504
P0625,S0142,2019-06-19,1.0,20.25,5.0,23.9,PR14,7913876363029707130
P0435,S0062,2018-12-24,1.0,17.75,4.0,34.9,PR05,4870860668625980856
P0377,S0119,2018-05-31,0.0,0.0,4.0,10.0,PR14,3759671845013668824
P0277,S0046,2019-01-31,0.0,0.0,2.0,4.5,PR14,3882097920009658386
P0182,S0059,2019-09-17,0.0,0.0,8.0,22.5,PR14,2909760237567601677
P0333,S0117,2019-09-03,0.0,0.0,11.0,2.95,PR14,9150761158595949525
P0364,S0054,2018-09-23,2.0,2.78,17.0,1.5,PR14,4921540968290734361
P0090,S0101,2018-11-22,0.0,0.0,8.0,4.9,PR14,888474149728638639
P0189,S0085,2018-11-15,0.0,0.0,9.0,7.0,PR14,1189987713364553747
P0497,S0138,2017-10-16,0.0,0.0,50.0,5.5,PR14,4876338866401893377
P0657,S0084,2017-02-14,0.0,0.0,2.0,7.9,PR14,5446635215156900954
P0131,S0115,2019-12-15,,,,3.25,PR14,64753435483308403
P0108,S0001,2019-11-26,,,,89.9,PR14,8296637894748708811
P0493,S0110,2018-04-03,0.0,0.0,7.0,39.9,PR14,6055745818723998252
P0241,S0087,2017-02-11,0.0,0.0,3.0,12.95,PR14,1570078436013791771
P0436,S0034,2017-06-20,0.0,0.0,15.0,3.5,PR14,7785596286827348597
P0204,S0030,2018-04-02,0.0,0.0,3.0,7.5,PR14,4284481287484029796
P0138,S0074,2018-10-10,0.0,0.0,1.0,19.9,PR03,3193065196641996238
P0435,S0085,2019-07-06,0.0,0.0,15.0,34.9,PR14,1747804934518050927
P0252,S0085,2017-10-12,0.0,0.0,2.0,17.99,PR14,6588628394921335119
P0054,S0139,2019-03-27,0.0,0.0,6.0,8.95,PR14,3331254571710494913
P0099,S0034,2017-02-22,0.0,0.0,3.0,10.9,PR14,1299294713349325779
P0500,S0022,2018-06-28,1.0,5.97,5.0,7.95,PR10,1980355814955375743
P0500,S0048,2019-03-15,3.0,27.64,67.0,12.0,PR10,7129818413826707532
P0386,S0104,2019-01-25,0.0,0.0,3.0,16.0,PR14,1617586734149909263
P0110,S0132,2018-05-27,0.0,0.0,9.0,3.5,PR06,2164118697860034045
P0694,S0106,2018-12-21,0.0,0.0,10.0,6.35,PR14,8824174492562768092
P0061,S0115,2019-12-03,,,,24.25,PR14,2839354899265703149
P0654,S0048,2019-06-19,0.0,0.0,5.0,10.9,PR14,3927898686206068243
P0296,S0114,2018-08-01,3.0,2.78,21.0,1.0,PR14,1444733116868583443
P0171,S0014,2017-04-27,1.0,10.08,1.0,11.9,PR14,8003458074688710961
P0129,S0011,2018-01-16,0.0,0.0,3.0,26.9,PR14,2189229675367222943
P0094,S0085,2019-05-01,0.0,0.0,7.0,38.9,PR14,157199980911320419
P0100,S0072,2018-06-12,0.0,0.0,6.0,,PR14,2979435619583879167
P0536,S0037,2018-08-22,1.0,3.66,24.0,3.95,PR14,7182611179574889961
P0427,S0107,2017-03-30,0.0,0.0,17.0,2.19,PR14,8594607222340600304
P0427,S0077,2018-06-27,0.0,0.0,1.0,2.45,PR14,1868329499789855068
P0051,S0029,2017-12-29,5.0,3.24,1.0,,PR14,4308938864114324421
P0328,S0096,2018-07-05,0.0,0.0,13.0,16.0,PR14,5313679827104058100
P0373,S0144,2019-12-20,,,,5.95,PR14,4529759418013740251
P0453,S0004,2019-01-11,0.0,0.0,42.0,8.5,PR14,4241562057875565457
P0438,S0004,2017-09-26,0.0,0.0,3.0,0.5,PR14,1029477042186400613
P0175,S0143,2019-01-06,1.0,1.69,34.0,2.0,PR14,8526095376410245027
P0061,S0105,2018-08-10,0.0,0.0,7.0,19.9,PR14,2966321148379676622
P0125,S0103,2019-03-15,0.0,0.0,46.0,3.25,PR14,8029365837634624962
P0598,S0040,2019-09-11,0.0,0.0,6.0,4.5,PR03,7060253029696003687
P0177,S0024,2018-02-08,0.0,0.0,11.0,12.5,PR05,4947298646908201432
P0412,S0062,2017-05-21,0.0,0.0,12.0,6.95,PR14,2527137367530140125
P0400,S0089,2018-10-20,0.0,0.0,2.0,9.0,PR14,1822591462463747173
P0054,S0108,2017-11-26,0.0,0.0,3.0,3.95,PR14,3305942714997270479
P0204,S0021,2018-09-17,0.0,0.0,5.0,8.9,PR14,8434991804934926243
P0131,S0040,2019-04-11,1.0,2.78,26.0,3.0,PR14,1048214471688995391
P0241,S0137,2019-04-21,0.0,0.0,10.0,16.95,PR14,7033329926916568068
P0187,S0031,2017-05-07,0.0,0.0,6.0,21.99,PR14,5588785174993385619
P0141,S0057,2019-05-31,0.0,0.0,13.0,3.3,PR14,2786414798337247001
P0681,S0054,2018-08-31,0.0,0.0,6.0,12.95,PR14,2393510272640854566
P0569,S0089,2017-08-16,1.0,3.24,17.0,3.5,PR14,3151170416331363075
P0664,S0093,2017-12-02,0.0,0.0,9.0,1.25,PR14,4149835066092537966
P0453,S0028,2018-03-24,0.0,0.0,43.0,,PR14,3063199842701198177
P0453,S0031,2018-03-09,0.0,0.0,6.0,6.5,PR14,6924979654200603349
P0664,S0048,2017-08-25,5.0,5.79,43.0,,PR14,2993284112104252696
P0590,S0060,2019-08-21,0.0,0.0,11.0,0.95,PR14,3183152658233342160
P0103,S0110,2019-10-18,4.0,15.74,74.0,4.25,PR12,2086417360664109515
P0660,S0013,2018-05-09,0.0,0.0,5.0,5.95,PR14,4053793517343536079
P0332,S0001,2018-04-19,0.0,0.0,5.0,37.9,PR14,6690599584308196384
P0466,S0055,2018-09-20,0.0,0.0,8.0,10.95,PR14,311043944845179426
P0364,S0080,2018-09-29,2.0,2.78,40.0,1.5,PR14,5783346204250445290
P0394,S0125,2018-09-25,2.0,1.85,5.0,1.0,PR14,5608947710581328930
P0549,S0142,2019-12-05,,,,15.5,PR14,3428775303816406916
P0062,S0126,2017-11-16,0.0,0.0,6.0,24.9,PR14,877233077467929015
P0231,S0112,2018-12-11,0.0,0.0,14.0,11.5,PR14,326918860570562778
P0071,S0031,2017-05-27,0.0,0.0,6.0,9.45,PR17,5379400279069267174
P0676,S0057,2019-11-01,,,,19.9,PR03,7392963053571016082
P0536,S0105,2017-07-13,0.0,0.0,19.0,3.15,PR14,6313633601970772959
P0729,S0144,2018-06-19,0.0,0.0,1.0,59.9,PR14,5702728575822771372
P0451,S0115,2019-06-21,0.0,0.0,8.0,24.9,PR14,249766713844894278
P0125,S0002,2017-10-31,1.0,2.73,133.0,2.95,PR14,8006428979618741831
P0043,S0056,2018-04-17,0.0,0.0,18.0,24.9,PR14,1915485425720714409
P0436,S0028,2018-01-15,0.0,0.0,91.0,,PR14,4957101683339238303
P0513,S0062,2017-12-19,0.0,0.0,12.0,15.0,PR14,6303795565057978228
P0345,S0056,2018-06-08,0.0,0.0,10.0,4.15,PR14,4145931146988560639
P0140,S0014,2019-10-19,0.0,0.0,2.0,8.5,PR14,1389455808605394148
P0695,S0026,2019-12-23,,,,8.25,PR14,3124255991719198955
P0125,S0116,2019-02-08,0.0,0.0,12.0,3.25,PR14,644534029447147060
P0080,S0038,2018-10-27,0.0,0.0,5.0,3.0,PR14,7888270657998063579
P0137,S0031,2019-02-06,0.0,0.0,8.0,56.9,PR05,5916653436661201106
P0454,S0028,2019-06-20,0.0,0.0,52.0,3.4,PR05,1237208261928613078
P0051,S0087,2017-06-26,0.0,0.0,102.0,0.7,PR14,6540212761393063001
P0569,S0073,2018-03-23,1.0,3.33,16.0,3.6,PR14,1271791006196734830
P0114,S0045,2017-01-14,3.0,1.25,2.0,0.45,PR14,5948396229270851164
P0130,S0022,2018-08-04,0.0,0.0,10.0,10.5,PR14,7000041318898841059
P0634,S0028,2019-09-25,0.0,0.0,4.0,99.9,PR14,1225216710826532859
P0406,S0115,2019-02-10,0.0,0.0,33.0,15.9,PR14,2846296621442869982
P0556,S0085,2019-07-21,1.0,17.71,39.0,20.9,PR14,3291230295127963538
P0639,S0121,2018-07-19,0.0,0.0,10.0,,PR14,3086825842020378488
P0587,S0023,2019-06-29,0.0,0.0,20.0,7.25,PR14,8231886145506683161
P0325,S0126,2017-10-05,1.0,8.56,43.0,9.25,PR14,2683896945348676724
P0242,S0010,2017-12-31,0.0,0.0,8.0,12.9,PR14,2606151159081146435
P0351,S0043,2019-02-08,0.0,0.0,21.0,99.9,PR14,7246248543203026228
P0087,S0052,2019-07-24,0.0,0.0,4.0,1.75,PR14,6646046767345173188
P0388,S0117,2019-03-03,7.0,10.5,2.0,1.5,PR14,9115678900058558732
P0514,S0059,2019-07-18,0.0,0.0,3.0,12.5,PR14,2607515137143579526
P0261,S0027,2018-11-23,1.0,4.07,26.0,4.4,PR14,2097944023168878205
P0731,S0055,2019-08-14,0.0,0.0,7.0,9.9,PR14,9069914088143303724
P0103,S0069,2019-03-24,1.0,3.66,21.0,3.95,PR14,4418541149803444578
P0681,S0002,2018-08-31,0.0,0.0,14.0,10.9,PR14,6753103896674475650
P0341,S0043,2017-11-02,0.0,0.0,12.0,34.95,PR14,2250602451449103480
P0394,S0066,2018-03-30,0.0,0.0,21.0,1.0,PR14,6623418064098909479
P0277,S0095,2019-11-29,,,,4.95,PR14,5508800590440414541
P0328,S0082,2019-02-27,0.0,0.0,7.0,53.9,PR10,4454905117644473816
P0572,S0015,2018-08-10,2.0,2.31,11.0,1.25,PR14,9170550744140137488
P0177,S0106,2017-05-14,0.0,0.0,12.0,10.9,PR05,7055784001414565704
P0477,S0112,2019-05-13,0.0,0.0,3.0,6.5,PR14,3726768210681994375
P0333,S0045,2019-05-31,4.0,12.96,14.0,2.95,PR14,1917701872049863647
P0543,S0144,2017-01-06,0.0,0.0,5.0,2.5,PR14,3821795806493460200
P0137,S0126,2017-11-28,0.0,0.0,3.0,29.9,PR14,9099397137921588812
P0018,S0088,2018-09-04,0.0,0.0,9.0,1.95,PR09,2898766493662546968
P0296,S0003,2017-03-25,1.0,0.69,16.0,0.75,PR14,6143465324983589812
P0280,S0107,2018-11-25,0.0,0.0,4.0,8.95,PR14,6308878463295721668
P0090,S0035,2019-02-24,0.0,0.0,28.0,4.9,PR14,3180791008469385617
P0182,S0066,2019-06-13,0.0,0.0,13.0,22.5,PR14,6390786969027450023
P0206,S0066,2018-09-10,0.0,0.0,22.0,1.75,PR14,2593991111343682008
P0747,S0055,2019-04-07,1.0,15.68,2.0,20.9,PR06,5859330956445369315
P0134,S0028,2018-07-01,1.0,8.24,47.0,,PR14,3675810881261764948
P0613,S0082,2017-01-07,0.0,0.0,12.0,6.45,PR14,2451909728109619788
P0015,S0077,2019-07-18,0.0,0.0,8.0,4.4,PR14,2578130540352597940
P0077,S0051,2019-02-13,0.0,0.0,1.0,29.95,PR14,8731459432823574648
P0608,S0094,2018-10-07,1.0,9.42,11.0,13.9,PR05,5999862586411299917
P0350,S0095,2019-12-13,,,,1.95,PR03,2801308968412440216
P0206,S0117,2019-07-19,0.0,0.0,1.0,1.95,PR14,7653626811160451684
P0017,S0078,2017-10-13,0.0,0.0,12.0,1.45,PR10,1680760306596259922
P0161,S0055,2018-07-22,0.0,0.0,2.0,8.5,PR14,5645328722781304789
P0055,S0083,2018-08-13,0.0,0.0,6.0,3.95,PR14,489767166880639892
P0711,S0063,2017-04-27,0.0,0.0,1.0,9.9,PR14,5477409218662119977
P0265,S0132,2018-09-18,0.0,0.0,33.0,2.1,PR14,2272941574850022975
P0694,S0128,2017-12-17,1.0,3.66,7.0,,PR14,5209887936388788229
P0366,S0055,2019-02-09,0.0,0.0,6.0,36.95,PR14,5673644357530688244
P0041,S0069,2019-06-16,0.0,0.0,9.0,199.95,PR14,7534697143296494418
P0402,S0104,2018-09-26,0.0,0.0,15.0,9.5,PR14,2655974213940889953
P0540,S0042,2019-06-05,0.0,0.0,10.0,9.75,PR14,7241549135510048736
P0103,S0052,2019-10-06,1.0,3.94,18.0,4.25,PR12,6834328707707306722
P0498,S0019,2019-03-02,0.0,0.0,1.0,299.9,PR05,3398841736771128636
P0373,S0082,2019-09-28,0.0,0.0,12.0,5.95,PR14,8265260402834862455
P0671,S0131,2019-12-03,,,,8.25,PR06,7408520552423741380
P0042,S0038,2017-12-21,0.0,0.0,8.0,5.5,PR14,5745602584660966525
P0639,S0004,2017-10-18,1.0,7.36,5.0,7.95,PR14,4284194344767703672
P0427,S0067,2019-01-24,0.0,0.0,12.0,2.95,PR14,3840600098419133606
P0730,S0031,2017-10-11,0.0,0.0,6.0,12.9,PR03,5399761082240887987
P0718,S0078,2017-10-06,0.0,0.0,12.0,13.0,PR14,562809483755787139
P0591,S0026,2019-01-29,0.0,0.0,4.0,5.0,PR14,908621831132960246
P0737,S0020,2017-11-28,0.0,0.0,11.0,9.95,PR14,2085829649987971818
P0090,S0135,2017-08-31,0.0,0.0,52.0,3.25,PR14,8971400916039898274
P0249,S0069,2018-01-29,0.0,0.0,9.0,2.75,PR14,1396532660139294583
P0732,S0050,2017-07-10,0.0,0.0,12.0,8.95,PR05,5353249222897103034
P0173,S0109,2019-11-16,,,,20.0,PR14,2340619470327963740
P0490,S0142,2017-02-28,0.0,0.0,4.0,52.9,PR14,489876866298298528
P0114,S0003,2018-01-23,0.0,0.0,16.0,0.65,PR14,6549001046268329469
P0571,S0115,2018-03-21,0.0,0.0,8.0,64.9,PR14,6205030676706203725
P0729,S0051,2019-08-02,0.0,0.0,2.0,69.9,PR14,8874248863601977369
P0402,S0065,2017-01-22,0.0,0.0,9.0,6.9,PR14,7985774799753392536
P0499,S0005,2018-12-27,2.0,1.67,25.0,0.9,PR14,2075793451844715736
P0428,S0012,2019-03-16,0.0,0.0,14.0,29.95,PR14,3609736667215469732
P0614,S0128,2019-07-29,0.0,0.0,6.0,29.9,PR14,2455630155892791164
P0286,S0079,2019-10-25,0.0,0.0,19.0,1.45,PR14,3586925216887184000
P0131,S0049,2017-01-28,0.0,0.0,8.0,2.25,PR14,5903710990782115868
P0213,S0012,2017-10-09,0.0,0.0,30.0,24.9,PR14,103209704314215177
P0131,S0094,2017-07-12,11.0,16.85,132.0,1.95,PR09,5398387525304095360
P0533,S0062,2017-06-09,0.0,0.0,14.0,7.75,PR14,1495018114570101672
P0417,S0062,2017-03-28,0.0,0.0,10.0,7.9,PR14,3661467413913927242
P0140,S0137,2019-10-31,0.0,0.0,3.0,8.5,PR14,7750589079448260105
P0079,S0049,2018-11-25,0.0,0.0,50.0,2.6,PR14,3887301125115112388
P0115,S0109,2019-12-27,,,,5.95,PR05,3056159620755845763
P0459,S0062,2019-06-11,1.0,4.58,20.0,4.95,PR14,2019285936495616237
P0474,S0040,2018-10-06,0.0,0.0,2.0,655.0,PR14,2300831880436789527
P0438,S0139,2018-09-16,11.0,5.09,10.0,0.5,PR14,7630787536064061927
P0435,S0006,2019-03-20,0.0,0.0,9.0,34.9,PR14,6953956469878581611
P0090,S0070,2017-10-03,0.0,0.0,26.0,3.25,PR14,6009294599142247403
P0454,S0112,2018-06-21,0.0,0.0,19.0,,PR14,2244870308083964756
P0446,S0015,2017-03-28,1.0,5.89,15.0,5.95,PR14,3476137608686639470
P0718,S0142,2018-08-24,0.0,0.0,9.0,19.75,PR14,7948719585769116595
P0287,S0028,2019-08-09,0.0,0.0,15.0,12.45,PR14,7975006394523655819
P0419,S0033,2019-04-09,0.0,0.0,120.0,3.75,PR05,7538402915747152008
P0671,S0139,2018-05-31,0.0,0.0,4.0,3.25,PR14,4845706542690219784
P0664,S0113,2018-12-31,0.0,0.0,12.0,1.5,PR14,4922873783149367810
P0705,S0031,2017-01-08,0.0,0.0,12.0,11.65,PR14,8500328492618838077
P0327,S0035,2018-09-18,0.0,0.0,24.0,3.9,PR10,220784530220450837
P0061,S0026,2018-07-30,1.0,16.86,10.0,19.9,PR14,937123710162437483
P0312,S0126,2019-09-29,0.0,0.0,1.0,21.9,PR14,1479684574738209562
P0543,S0104,2019-09-18,0.0,0.0,19.0,4.0,PR14,806194528666770924
P0655,S0094,2018-02-25,0.0,0.0,2.0,59.9,PR14,3717068122969988294
P0452,S0040,2019-09-01,0.0,0.0,24.0,14.9,PR14,2796199320003801589
P0371,S0087,2019-07-11,0.0,0.0,8.0,4.95,PR10,3281047011673563368
P0664,S0063,2018-03-11,0.0,0.0,16.0,1.25,PR14,185022595961388596
P0088,S0048,2019-07-26,1.0,5.51,179.0,6.75,PR10,8862968189871760043
P0090,S0058,2019-11-21,,,,4.9,PR14,2490788663835350709
P0536,S0117,2018-07-23,0.0,0.0,11.0,3.95,PR14,6101860733946524433
P0642,S0045,2018-01-02,0.0,0.0,5.0,2.5,PR14,1935413990412848777
P0125,S0003,2017-11-28,0.0,0.0,14.0,2.95,PR14,4904247726858061207
P0553,S0043,2019-10-24,0.0,0.0,4.0,129.9,PR14,4315169464564655380
P0681,S0002,2018-01-17,0.0,0.0,1.0,9.9,PR14,8831708683980791709
P0664,S0024,2018-01-03,1.0,1.16,13.0,1.25,PR14,8306982509107771768
P0613,S0125,2017-05-17,0.0,0.0,5.0,6.45,PR14,3075662971468250103
P0277,S0026,2019-04-15,1.0,4.17,8.0,4.5,PR14,3379172877455317733
P0665,S0075,2017-08-22,0.0,0.0,10.0,10.75,PR14,7901072177771068452
P0216,S0027,2018-12-15,1.0,4.15,8.0,7.0,PR05,453552310979216071
P0639,S0013,2017-11-11,0.0,0.0,9.0,7.95,PR14,1409158110366373344
P0348,S0028,2019-10-30,0.0,0.0,72.0,4.35,PR05,8965428605199458259
P0157,S0048,2019-12-03,,,,15.25,PR14,4033201624487978602
P0185,S0027,2019-12-23,,,,1.0,PR14,6054950187180576642
P0103,S0045,2017-10-29,0.0,0.0,20.0,2.95,PR14,7357907336474250012
P0129,S0058,2018-11-21,1.0,31.78,4.0,37.5,PR14,775926231392321388
P0729,S0009,2019-11-28,,,,69.9,PR14,4161511150448594195
P0242,S0023,2017-12-31,0.0,0.0,10.0,12.9,PR14,5546002937411350794
P0026,S0093,2019-07-03,0.0,0.0,3.0,6.95,PR14,1992175088484386686
P0077,S0026,2018-04-13,0.0,0.0,3.0,29.95,PR05,1570441194107983133
P0268,S0069,2018-03-19,0.0,0.0,23.0,1.15,PR14,7937513074836775448
P0503,S0013,2019-06-30,0.0,0.0,12.0,31.9,PR14,2563640640886595904
P0514,S0038,2019-06-25,0.0,0.0,4.0,12.5,PR14,4689365990790045687
P0239,S0078,2019-12-20,,,,6.45,PR03,2631305478969696469
P0551,S0135,2018-04-19,0.0,0.0,10.0,1.85,PR14,6074433873776748764
P0672,S0097,2019-08-19,0.0,0.0,22.0,9.5,PR14,651608417030980984
P0044,S0063,2017-11-19,0.0,0.0,1.0,6.9,PR14,4313592811531026058
P0286,S0004,2019-01-18,0.0,0.0,39.0,1.45,PR14,6094137992251249939
P0741,S0024,2019-05-21,0.0,0.0,6.0,32.9,PR10,2900205955071589090
P0246,S0094,2018-07-27,0.0,0.0,1.0,7.0,PR14,3033976831634618286
P0451,S0012,2019-04-10,0.0,0.0,9.0,24.9,PR14,7757272274453375828
P0265,S0058,2018-11-06,0.0,0.0,17.0,2.1,PR14,7942501080584209487
P0353,S0028,2018-11-24,0.0,0.0,9.0,14.9,PR14,5885390975941788921
P0731,S0050,2018-12-23,0.0,0.0,7.0,9.9,PR14,7147628628470332396
P0169,S0084,2017-10-20,0.0,0.0,25.0,6.75,PR14,1217401415962646038
P0261,S0094,2018-11-18,3.0,12.22,35.0,4.4,PR14,8294451017055439114
P0087,S0122,2019-07-14,1.0,1.85,3.0,1.75,PR14,8180632634754694767
P0348,S0026,2018-04-05,1.0,2.13,16.0,2.3,PR14,7138997165759868673
P0297,S0138,2017-12-24,0.0,0.0,4.0,14.95,PR14,8846487357671337081
P0102,S0063,2018-01-17,0.0,0.0,12.0,114.9,PR14,7592867324069611029
P0051,S0139,2018-11-30,0.0,0.0,4.0,1.0,PR14,4765045606171445492
P0395,S0062,2019-10-15,0.0,0.0,11.0,37.5,PR14,5425469829176610222
P0055,S0105,2019-04-27,0.0,0.0,23.0,3.95,PR14,5182761569459268558
P0275,S0112,2018-11-11,0.0,0.0,29.0,2.75,PR14,1685416903610242375
P0638,S0062,2019-10-24,0.0,0.0,8.0,34.9,PR14,1557188939205497588
P0658,S0084,2018-08-18,1.0,27.88,3.0,32.9,PR10,6889872565154084985
P0362,S0088,2019-05-21,0.0,0.0,4.0,5.75,PR14,949767713548156062
P0102,S0115,2017-04-05,0.0,0.0,2.0,114.9,PR14,6190530134344418126
P0055,S0073,2017-04-28,0.0,0.0,23.0,3.5,PR14,1131079549901542925
P0348,S0094,2017-05-27,0.0,0.0,1.0,2.15,PR05,2745180191213128505
P0693,S0048,2019-04-01,0.0,0.0,13.0,38.0,PR14,753665483078642794
P0311,S0132,2019-07-03,0.0,0.0,2.0,1.0,PR14,225565715883709838
P0572,S0094,2017-09-24,1.0,0.93,45.0,1.0,PR14,7408061461516750902
P0094,S0028,2019-07-12,0.0,0.0,12.0,38.9,PR14,7937152632073220508
P0109,S0112,2018-05-13,0.0,0.0,76.0,,PR14,527055902669837925
P0737,S0126,2019-12-18,,,,12.95,PR14,1713208236687936698
P0318,S0046,2019-03-03,0.0,0.0,32.0,1.75,PR14,4657897649516269176
P0372,S0035,2018-05-20,0.0,0.0,3.0,3.9,PR14,7910275138492695134
P0148,S0137,2017-11-02,0.0,0.0,4.0,6.4,PR14,9018408301827347478
P0364,S0016,2018-10-18,1.0,1.25,16.0,1.35,PR14,7644239078225890117
P0735,S0038,2019-02-10,0.0,0.0,10.0,10.75,PR14,6397761007530582017
P0060,S0012,2017-07-18,0.0,0.0,4.0,16.9,PR14,4534587644445901621
P0551,S0067,2018-06-26,0.0,0.0,24.0,1.85,PR14,6825328618450733035
P0162,S0096,2019-10-24,0.0,0.0,3.0,6.9,PR05,5641937019846352216
P0695,S0051,2019-08-07,0.0,0.0,8.0,8.25,PR14,9184067283508806071
P0390,S0073,2018-12-20,0.0,0.0,2.0,15.9,PR14,963341730724836133
P0400,S0026,2018-07-31,0.0,0.0,5.0,8.0,PR14,9077341195193827080
P0608,S0144,2018-07-30,2.0,16.78,0.0,9.9,PR14,145635174736760041
P0458,S0002,2018-04-04,0.0,0.0,11.0,4.9,PR14,1750793234939911011
P0260,S0095,2018-03-02,0.0,0.0,18.0,19.5,PR14,5914190823221074828
P0514,S0073,2017-06-18,0.0,0.0,2.0,8.9,PR14,3552726053415767299
P0083,S0104,2019-06-16,0.0,0.0,15.0,8.9,PR14,7319717191571268010
P0181,S0112,2019-08-07,0.0,0.0,2.0,89.9,PR14,7062823588479069442
P0220,S0038,2018-08-12,0.0,0.0,31.0,1.95,PR14,6362375194436275255
P0524,S0110,2019-10-15,0.0,0.0,9.0,13.95,PR14,5715744124729197680
P0712,S0045,2017-10-16,0.0,0.0,15.0,21.5,PR14,343445975785852226
P0046,S0055,2018-06-19,0.0,0.0,9.0,40.9,PR14,7108948430237644114
P0733,S0040,2019-06-11,0.0,0.0,10.0,0.75,PR14,7362076826646068128
P0436,S0028,2018-12-14,1.0,3.94,14.0,4.25,PR14,6524534041787515095
P0169,S0040,2017-12-04,0.0,0.0,10.0,7.5,PR14,8921015821113508108
P0131,S0050,2017-07-01,3.0,5.42,132.0,1.95,PR09,2577803685866735063
P0389,S0083,2018-12-27,0.0,0.0,4.0,13.95,PR05,8660916846941774489
P0671,S0072,2018-05-21,0.0,0.0,4.0,,PR14,9050936123709758577
P0428,S0128,2018-12-28,0.0,0.0,7.0,29.95,PR14,7174205897218631126
P0398,S0138,2017-04-16,0.0,0.0,6.0,26.9,PR06,2662556009722361061
P0134,S0131,2017-12-27,0.0,0.0,26.0,8.9,PR14,4786993584921186915
P0341,S0078,2019-08-29,0.0,0.0,4.0,39.95,PR14,3127420768595347809
P0132,S0107,2019-04-04,0.0,0.0,2.0,14.99,PR14,7327739526770979455
P0090,S0109,2019-07-11,0.0,0.0,27.0,4.9,PR14,3769354797314228126
P0388,S0080,2018-10-03,0.0,0.0,12.0,1.5,PR14,2665928261815363046
P0503,S0026,2018-03-05,0.0,0.0,11.0,21.9,PR14,3126641056997770853
P0171,S0020,2018-11-02,1.0,13.47,6.0,15.9,PR14,2745028629270409688
P0220,S0125,2019-09-26,0.0,0.0,6.0,3.0,PR14,3719907882600809642
P0726,S0122,2017-03-09,0.0,0.0,3.0,1.0,PR14,6458417002711853057
P0598,S0013,2019-07-03,0.0,0.0,8.0,4.5,PR03,2704280555037662817
P0571,S0126,2018-11-21,0.0,0.0,20.0,64.9,PR14,431987397683587117
P0421,S0112,2019-04-21,0.0,0.0,12.0,17.99,PR14,2908016695863246255
P0169,S0026,2018-06-15,0.0,0.0,6.0,8.5,PR14,2629885610918611420
P0417,S0117,2019-05-02,0.0,0.0,1.0,12.5,PR14,2817131533000105436
P0311,S0111,2018-08-21,0.0,0.0,2.0,,PR14,3647009181607542043
P0287,S0040,2017-02-10,0.0,0.0,10.0,7.95,PR14,3664118273690379348
P0689,S0116,2017-11-05,0.0,0.0,6.0,29.9,PR14,3584168904949800949
P0455,S0108,2019-03-30,0.0,0.0,34.0,10.0,PR14,6345732777352045642
P0590,S0130,2017-01-29,4.0,1.85,12.0,0.5,PR14,6854269084583426094
P0548,S0050,2019-11-12,,,,1.95,PR14,3961243843734664466
P0296,S0128,2018-12-05,2.0,2.31,20.0,1.25,PR14,7995196369460297200
P0575,S0094,2019-07-26,0.0,0.0,1.0,4.05,PR14,2978076391332782735
P0437,S0028,2019-05-27,0.0,0.0,20.0,17.9,PR14,8584244375666559606
P0137,S0094,2018-01-08,0.0,0.0,1.0,29.9,PR14,169421996235666213
P0747,S0031,2017-01-02,0.0,0.0,12.0,11.95,PR14,1897179654117764309
P0556,S0029,2018-02-14,0.0,0.0,12.0,,PR14,878740860855114115
P0678,S0142,2018-01-02,0.0,0.0,1.0,15.9,PR14,8600763151019182606
P0039,S0061,2019-04-11,0.0,0.0,4.0,34.5,PR14,7029085797171148116
P0055,S0017,2017-06-06,0.0,0.0,24.0,,PR14,7765911801201012231
P0092,S0131,2017-08-16,0.0,0.0,36.0,1.75,PR14,6245850993719953816
P0450,S0048,2019-06-18,3.0,51.39,6.0,18.5,PR14,8123051274745844410
P0654,S0002,2018-09-03,0.0,0.0,5.0,10.9,PR14,649729991365833514
P0718,S0062,2019-11-15,,,,23.75,PR14,3005024832495217956
P0044,S0097,2019-11-20,,,,7.9,PR14,2921734667735570774
P0321,S0027,2017-01-21,0.0,0.0,5.0,9.9,PR05,6266929531558416945
P0639,S0140,2018-12-04,0.0,0.0,7.0,9.95,PR14,2077728762305972498
P0555,S0094,2019-01-15,0.0,0.0,5.0,56.9,PR14,6014640882566678718
P0005,S0024,2017-10-22,0.0,0.0,2.0,33.9,PR14,5744822036173639822
P0631,S0090,2019-05-31,0.0,0.0,7.0,12.5,PR06,1589300022553861789
P0640,S0139,2017-10-09,0.0,0.0,14.0,27.9,PR14,7782336509568455529
P0569,S0025,2019-09-10,1.0,3.94,17.0,3.95,PR14,2246272668435044567
P0195,S0139,2017-12-04,0.0,0.0,6.0,6.4,PR14,3671109057453109380
P0210,S0094,2019-01-30,1.0,10.93,30.0,12.9,PR14,1571620606056243591
P0213,S0001,2017-04-04,0.0,0.0,60.0,24.9,PR14,7322039016957497750
P0185,S0045,2018-10-12,0.0,0.0,1.0,0.75,PR14,2425314578125547931
